Battleground,Code,Faction,Class,KB,D,HK,DD,HD,Honor,Win,Lose,Rol,BE
SM,SM9,Horde,Shaman,9,0,44,58348,2722,531,1,,dps,
SM,SM9,Horde,Rogue,3,2,41,31422,8496,525,1,,dps,
SM,SM9,Horde,Paladin,10,0,43,54106,7856,379,1,,dps,
SM,SM9,Alliance,Druid,0,0,2,5307,2574,161,,1,dps,
SM,SM9,Alliance,Rogue,1,3,10,27988,4721,216,,1,dps,
SM,SM9,Alliance,Paladin,2,6,6,58911,13210,204,,1,dps,
SM,SM9,Alliance,Monk,0,8,9,1892,49708,211,,1,heal,
SM,SM9,Horde,Warlock,7,1,42,46477,24408,527,1,,dps,
SM,SM9,Horde,Priest,1,1,45,15925,106000,534,1,,heal,
SM,SM9,Alliance,Mage,3,5,7,56131,27128,205,,1,dps,
SM,SM9,Horde,Demon Hunter,3,1,44,36959,8122,532,1,,dps,
SM,SM9,Alliance,Hunter,1,2,10,18723,151,216,,1,dps,
SM,SM10,Horde,Druid,2,2,43,19709,7992,381,1,,dps,
SM,SM10,Horde,Warlock,12,0,51,92666,17003,547,1,,dps,
SM,SM10,Alliance,Demon Hunter,0,4,14,43245,3612,284,,1,dps,
SM,SM10,Horde,Priest,10,1,49,83088,14028,542,1,,dps,
SM,SM10,Horde,Priest,0,0,51,2167,151000,547,1,,heal,
SM,SM10,Horde,Shaman,1,3,48,12784,77834,390,1,,heal,
SM,SM10,Horde,Demon Hunter,9,4,44,55059,13713,383,1,,dps,
SM,SM10,Horde,Demon Hunter,3,1,47,44713,14554,539,1,,dps,
SM,SM10,Alliance,Warrior,3,3,15,48150,12128,289,,1,dps,
SM,SM10,Alliance,Hunter,3,7,14,65217,6619,287,,1,dps,
SM,SM10,Alliance,Rogue,4,2,16,54559,7544,293,,1,dps,
SM,SM10,Alliance,Hunter,0,3,15,15342,5312,289,,1,dps,
SM,SM10,Alliance,Death Knight,1,7,13,74957,19339,283,,1,dps,
SM,SM10,Horde,Warlock,4,1,47,45590,32278,389,1,,dps,
SM,SM10,Alliance,Hunter,2,7,10,51846,10121,275,,1,dps,
SM,SM10,Alliance,Rogue,2,8,10,49315,4998,273,,1,dps,
SM,SM10,Alliance,Shaman,0,8,12,2218,70646,279,,1,heal,
SM,SM10,Alliance,Rogue,2,3,12,27831,2080,279,,1,dps,
SM,SM10,Horde,Warlock,4,4,42,33110,7823,380,1,,dps,
SM,SM10,Horde,Rogue,6,1,48,43390,8537,391,1,,dps,
SM,SM11,Alliance,Hunter,3,5,29,29020,8104,779,1,,dps,
SM,SM11,Alliance,Paladin,0,0,43,1138,135000,582,1,,heal,
SM,SM11,Horde,Druid,2,10,33,24278,11252,245,,1,dps,
SM,SM11,Horde,Warrior,5,7,35,68822,22706,250,,1,dps,
SM,SM11,Alliance,Death Knight,8,4,41,56494,17645,574,1,,dps,
SM,SM11,Alliance,Druid,7,4,40,79975,20534,795,1,,dps,
SM,SM11,Horde,Hunter,3,5,34,41539,4165,247,,1,dps,
SM,SM11,Horde,Mage,4,4,33,65383,11656,215,,1,dps,
SM,SM11,Alliance,Mage,5,5,41,66025,6585,798,1,,dps,
SM,SM11,Horde,Hunter,11,1,40,97757,12008,259,,1,dps,
SM,SM11,Alliance,Warlock,7,7,39,87053,43628,567,1,,dps,
SM,SM11,Horde,Shaman,0,8,30,13526,73232,239,,1,heal,
SM,SM11,Alliance,Mage,3,2,40,48697,10986,573,1,,dps,
SM,SM11,Alliance,Druid,0,3,41,28395,25367,800,1,,dps,
SM,SM11,Horde,Paladin,0,2,41,9906,132000,262,,1,heal,
SM,SM11,Horde,Warrior,14,1,41,129000,31297,262,,1,dps,
SM,SM11,Horde,Druid,0,3,38,18260,9555,255,,1,dps,
SM,SM11,Alliance,Shaman,8,6,42,61452,16292,801,1,,dps,
SM,SM11,Alliance,Death Knight,4,5,38,85475,21917,790,1,,dps,
SM,SM11,Horde,Warlock,2,1,36,27663,14704,251,,1,dps,
SM,SM12,Alliance,Warrior,4,6,10,51579,17744,232,,1,dps,
SM,SM12,Horde,Monk,0,1,48,477,76318,400,1,,heal,
SM,SM12,Horde,Death Knight,5,1,45,52488,12726,394,1,,dps,
SM,SM12,Alliance,Rogue,0,1,8,6928,2795,225,,1,dps,
SM,SM12,Horde,Warlock,6,2,35,54858,26844,374,1,,dps,
SM,SM12,Horde,Shaman,3,0,47,8134,67338,547,1,,heal,
SM,SM12,Horde,Warlock,5,1,44,71068,44859,541,1,,dps,
SM,SM12,Alliance,Hunter,0,4,7,13473,8639,223,,1,dps,
SM,SM12,Alliance,Monk,0,4,6,175,93718,218,,1,heal,
SM,SM12,Horde,Mage,10,1,47,72749,12622,547,1,,dps,
SM,SM12,Alliance,Demon Hunter,1,6,10,69847,8471,231,,1,dps,
SM,SM12,Alliance,Mage,1,7,9,25214,690,231,,1,dps,
SM,SM12,Alliance,Paladin,2,4,11,52739,13547,235,,1,dps,
SM,SM12,Alliance,Death Knight,2,4,9,41278,23386,230,,1,dps,
SM,SM12,Alliance,Hunter,1,9,8,39005,7851,229,,1,dps,
SM,SM12,Horde,Death Knight,5,0,51,31910,17027,556,1,,dps,
SM,SM12,Horde,Hunter,1,3,36,19026,3297,376,1,,dps,
SM,SM12,Horde,Druid,11,1,48,72494,11068,399,1,,dps,
SM,SM12,Horde,Hunter,5,2,46,42019,5480,545,1,,dps,
SM,SM12,Alliance,Hunter,1,6,7,21772,8279,222,,1,dps,
TP,TP7,Horde,Mage,3,3,24,25088,18318,516,1,,dps,
TP,TP7,Horde,Hunter,7,4,28,82278,13106,379,1,,dps,
TP,TP7,Horde,Mage,3,3,27,53144,21267,524,1,,dps,
TP,TP7,Alliance,Priest,0,2,25,11515,75784,364,,1,heal,
TP,TP7,Horde,Shaman,0,4,22,21656,104000,512,1,,heal,
TP,TP7,Horde,Warlock,6,4,28,37288,14833,387,1,,dps,
TP,TP7,Alliance,Warrior,7,5,30,51905,3915,385,,1,dps,
TP,TP7,Horde,Death Knight,9,3,26,85066,23570,370,1,,dps,
TP,TP7,Alliance,Paladin,5,3,22,49260,21276,352,,1,dps,
TP,TP7,Alliance,Hunter,2,2,10,19523,7362,192,,1,dps,
TP,TP7,Alliance,Warlock,2,5,20,86428,27863,345,,1,dps,
TP,TP7,Alliance,Demon Hunter,4,7,19,65587,4955,353,,1,dps,
TP,TP7,Alliance,Mage,3,1,9,40413,4569,183,,1,dps,
TP,TP7,Alliance,Paladin,0,4,20,33944,25814,342,,1,dps,
TP,TP7,Horde,Hunter,6,3,31,74264,8504,531,1,,dps,
TP,TP7,Horde,Warlock,2,2,16,37317,11233,324,1,,dps,
TP,TP7,Horde,Shaman,1,9,27,66813,16219,376,1,,dps,
TP,TP7,Alliance,Demon Hunter,6,5,27,73574,17729,367,,1,dps,
TP,TP7,Alliance,Paladin,1,2,25,7364,104000,356,,1,heal,
TP,TP7,Horde,Priest,0,2,28,10131,106000,378,1,,heal,
WG,WG21,Alliance,Warrior,4,1,10,30481,9348,230,,1,dps,
WG,WG21,Alliance,Hunter,2,4,27,45931,10814,391,,1,dps,
WG,WG21,Horde,Warrior,4,6,20,42194,11768,239,1,,dps,
WG,WG21,Alliance,Paladin,5,4,28,75679,26515,395,,1,dps,
WG,WG21,Alliance,Rogue,7,2,32,65410,5161,401,,1,dps,
WG,WG21,Alliance,Hunter,3,5,30,24832,4655,396,,1,dps,
WG,WG21,Horde,Mage,3,4,19,70703,7299,536,1,,dps,
WG,WG21,Alliance,Demon Hunter,1,2,23,26341,32808,358,,1,dps,
WG,WG21,Horde,Warrior,6,2,17,61636,10911,382,1,,dps,
WG,WG21,Horde,Priest,1,4,22,49478,90330,543,1,,heal,
WG,WG21,Horde,Warlock,3,3,20,85721,34723,389,1,,dps,
WG,WG21,Horde,Shaman,0,6,19,12671,96060,535,1,,heal,
WG,WG21,Horde,Warrior,5,2,20,60747,12318,283,1,,dps,
WG,WG21,Alliance,Druid,2,1,30,46015,17244,396,,1,dps,
WG,WG21,Alliance,Warlock,5,2,30,72242,31692,380,,1,dps,
WG,WG21,Alliance,Warlock,3,2,28,85076,23836,374,,1,dps,
WG,WG21,Horde,Demon Hunter,1,3,21,69510,7004,539,1,,dps,
WG,WG21,Horde,Druid,1,3,13,36901,13615,223,1,,dps,
WG,WG21,Alliance,Druid,0,2,31,7850,122000,398,,1,heal,
WG,WG21,Horde,Warrior,1,1,22,43313,11677,393,1,,dps,
BG,BG21,Horde,Priest,5,4,21,57338,32071,181,,1,dps,
BG,BG21,Horde,Rogue,2,5,18,37104,7320,174,,1,dps,
BG,BG21,Alliance,Priest,6,2,27,67061,24357,796,1,,dps,
BG,BG21,Horde,Warrior,7,4,17,62960,1372,178,,1,dps,
BG,BG21,Alliance,Demon Hunter,2,2,11,35149,8576,523,1,,dps,
BG,BG21,Horde,Demon Hunter,1,5,14,17027,5747,163,,1,dps,
BG,BG21,Horde,Warrior,5,5,19,44106,16346,174,,1,dps,
BG,BG21,Alliance,Paladin,3,5,27,79415,23002,795,1,,dps,
BG,BG21,Alliance,Priest,5,2,32,41252,15375,589,1,,dps,
BG,BG21,Alliance,Warrior,8,3,24,58960,15858,551,1,,dps,
BG,BG21,Alliance,Rogue,5,5,18,61377,7839,541,1,,dps,
BG,BG21,Alliance,Druid,0,4,25,2541,64123,561,1,,heal,
BG,BG21,Alliance,Death Knight,1,2,32,74840,23206,589,1,,dps,
BG,BG21,Horde,Shaman,0,4,19,6917,108000,174,,1,heal,
BG,BG21,Alliance,Druid,9,1,32,43627,6123,592,1,,dps,
BG,BG21,Alliance,Rogue,1,0,17,26465,5247,532,1,,dps,
BG,BG21,Horde,Demon Hunter,4,3,19,39029,20612,178,,1,dps,
SM,SM13,Alliance,Paladin,5,6,23,46860,12074,308,,1,dps,
SM,SM13,Horde,Rogue,2,2,39,16128,9101,381,1,,dps,
SM,SM13,Horde,Hunter,9,2,45,80861,8210,387,1,,dps,
SM,SM13,Horde,Hunter,1,1,40,17533,3826,385,1,,dps,
SM,SM13,Horde,Shaman,1,5,40,8122,72029,533,1,,heal,
SM,SM13,Horde,Warrior,6,4,40,57846,12311,377,1,,dps,
SM,SM13,Horde,Priest,8,3,38,40097,16984,527,1,,dps,
SM,SM13,Alliance,Hunter,2,5,21,24386,13311,301,,1,dps,
SM,SM13,Alliance,Warlock,1,1,15,19150,7111,287,,1,dps,
SM,SM13,Alliance,Warrior,4,7,21,58743,13048,307,,1,dps,
SM,SM13,Alliance,Demon Hunter,3,4,25,14026,4273,317,,1,dps,
SM,SM13,Alliance,Demon Hunter,5,4,20,29721,2517,271,,1,dps,
SM,SM13,Horde,Demon Hunter,3,4,40,31505,10318,533,1,,dps,
SM,SM13,Horde,Rogue,2,2,41,30202,6700,387,1,,dps,
SM,SM13,Alliance,Priest,0,5,23,6845,87975,308,,1,heal,
SM,SM13,Horde,Hunter,5,4,42,53537,7427,387,1,,dps,
SM,SM13,Alliance,Death Knight,8,5,22,56507,20440,307,,1,dps,
SM,SM13,Alliance,Hunter,0,6,25,30328,8811,316,,1,dps,
SM,SM13,Horde,Mage,6,2,43,59004,10693,389,1,,dps,
AB,AB2,Alliance,Priest,1,2,34,32083,59467,419,,1,heal,
AB,AB2,Alliance,Rogue,1,0,5,3417,537,159,,1,dps,
AB,AB2,Alliance,Paladin,0,5,22,10392,89132,389,,1,heal,
AB,AB2,Alliance,Druid,2,0,44,29315,25538,443,,1,dps,
AB,AB2,Horde,Paladin,1,2,19,19930,8052,497,1,,dps,
AB,AB2,Horde,Priest,6,3,45,55998,15615,415,1,,dps,
AB,AB2,Horde,Shaman,1,4,39,9539,77324,563,1,,heal,
AB,AB2,Horde,Shaman,0,6,25,5416,44283,520,1,,heal,
AB,AB2,Alliance,Priest,1,5,18,32872,11619,364,,1,dps,
AB,AB2,Horde,Demon Hunter,3,1,31,49495,14693,382,1,,dps,
AB,AB2,Horde,Druid,3,7,16,49101,15907,363,1,,dps,
AB,AB2,Horde,Rogue,1,2,6,15652,3278,144,1,,dps,
AB,AB2,Alliance,Shaman,2,5,25,65874,9854,401,,1,dps,
AB,AB2,Horde,Paladin,3,8,22,46822,25237,505,1,,dps,
AB,AB2,Alliance,Mage,5,5,33,56012,16984,409,,1,dps,
AB,AB2,Alliance,Warrior,9,5,21,70882,11634,394,,1,dps,
AB,AB2,Alliance,Shaman,5,4,52,52029,21458,451,,1,dps,
AB,AB2,Horde,Warrior,5,8,33,55833,10002,385,1,,dps,
AB,AB2,Alliance,Warrior,12,6,49,81244,15231,438,,1,dps,
AB,AB2,Alliance,Mage,11,3,48,148000,11004,447,,1,dps,
AB,AB2,Alliance,Monk,1,1,54,10070,144000,467,,1,heal,
AB,AB2,Horde,Hunter,6,7,26,121000,17475,366,1,,dps,
AB,AB2,Horde,Monk,7,4,38,57899,27259,547,1,,dps,
AB,AB2,Horde,Shaman,3,8,28,73034,10883,528,1,,dps,
AB,AB2,Alliance,Warrior,8,1,37,40401,8881,303,,1,dps,
AB,AB2,Horde,Demon Hunter,1,4,28,59759,6750,523,1,,dps,
AB,AB2,Alliance,Priest,14,5,51,94787,35131,454,,1,dps,
AB,AB2,Horde,Priest,11,2,38,120000,28113,256,1,,dps,
AB,AB2,Horde,Monk,0,5,33,1147,74580,388,1,,heal,
AB,AB2,Alliance,Monk,3,4,52,44862,18944,452,,1,dps,
AB,AB3,Alliance,Priest,6,1,26,65572,13499,256,,1,dps,
AB,AB3,Horde,Warlock,2,3,12,25918,14181,490,1,,dps,
AB,AB3,Alliance,Priest,4,3,28,95250,21830,256,,1,dps,
AB,AB3,Alliance,Warlock,7,4,21,65438,44516,248,,1,dps,
AB,AB3,Horde,Druid,0,5,16,11584,5699,504,1,,dps,
AB,AB3,Alliance,Shaman,0,3,29,10295,98793,260,,1,heal,
AB,AB3,Horde,Death Knight,4,5,26,90874,34388,513,1,,dps,
AB,AB3,Alliance,Paladin,5,4,23,85100,16128,242,,1,dps,
AB,AB3,Horde,Shaman,0,6,27,3212,87141,522,1,,heal,
AB,AB3,Horde,Hunter,5,0,17,30106,3023,355,1,,dps,
AB,AB3,Alliance,Demon Hunter,0,4,13,12770,181,231,,1,dps,
AB,AB3,Horde,Monk,5,2,32,27577,18686,553,1,,dps,
AB,AB3,Horde,Rogue,3,0,35,24657,5094,555,1,,dps,
AB,AB3,Alliance,Priest,0,2,26,39760,8922,251,,1,dps,
AB,AB3,Alliance,Demon Hunter,0,0,4,1442,542,151,,1,dps,
AB,AB3,Horde,Mage,3,2,23,51002,14875,376,1,,dps,
AB,AB3,Horde,Warrior,10,4,32,75364,18050,538,1,,dps,
AB,AB3,Alliance,Druid,0,6,27,24,9599,255,,1,heal,
AB,AB3,Alliance,Demon Hunter,1,5,11,48328,6010,222,,1,dps,
AB,AB3,Horde,Hunter,3,1,31,31267,8617,529,1,,dps,
AB,AB3,Alliance,Monk,4,2,16,41586,9695,247,,1,dps,
AB,AB3,Horde,Paladin,5,3,26,58704,12034,522,1,,dps,
AB,AB3,Horde,Warrior,6,3,33,45382,11934,539,1,,dps,
AB,AB3,Horde,Priest,0,2,29,19896,68825,521,1,,heal,
AB,AB3,Alliance,Druid,0,1,27,4401,37746,262,,1,heal,
AB,AB3,Alliance,Warrior,3,3,26,41396,10980,251,,1,dps,
AB,AB3,Alliance,Priest,4,3,25,22706,7557,245,,1,dps,
AB,AB3,Alliance,Warrior,4,5,24,62863,8981,260,,1,dps,
AB,AB3,Horde,Shaman,0,0,19,7874,60104,514,1,,heal,
AB,AB3,Horde,Warlock,0,2,26,36528,22703,523,1,,dps,
BG,BG22,Alliance,Hunter,1,3,5,7608,4410,156,,1,dps,
BG,BG22,Horde,Hunter,0,0,16,11865,16,503,1,,dps,
BG,BG22,Alliance,Warrior,1,3,5,20125,3013,158,,1,dps,
BG,BG22,Alliance,Mage,3,2,7,36118,4316,164,,1,dps,
BG,BG22,Horde,Paladin,3,0,19,43492,13314,512,1,,dps,
BG,BG22,Horde,Warrior,6,1,12,36308,7100,494,1,,dps,
BG,BG22,Horde,Priest,2,1,19,26327,56789,511,1,,heal,
BG,BG22,Alliance,Demon Hunter,2,2,5,26035,42432,156,,1,dps,
BG,BG22,Horde,Shaman,0,0,15,9312,22022,505,1,,heal,
BG,BG22,Alliance,Warrior,0,4,5,10634,3315,156,,1,dps,
BG,BG22,Horde,Druid,2,2,7,23985,529,482,1,,dps,
BG,BG22,Alliance,Priest,0,3,7,6368,62483,164,,1,heal,
BG,BG22,Alliance,Druid,0,2,5,12985,1507,158,,1,dps,
BG,BG22,Horde,Mage,5,1,18,33923,6185,513,1,,dps,
BG,BG22,Alliance,Mage,0,2,7,24119,3244,164,,1,dps,
BG,BG22,Horde,Rogue,0,0,22,30312,5382,369,1,,dps,
BG,BG22,Horde,Hunter,0,2,12,8750,3506,498,1,,dps,
BG,BG22,Horde,Demon Hunter,4,0,15,37178,3684,509,1,,dps,
BG,BG22,Alliance,Mage,0,2,7,20288,9875,164,,1,dps,
BG,BG23,Horde,Priest,10,3,39,95081,19128,551,1,,dps,
BG,BG23,Alliance,Druid,5,8,15,69771,15734,361,,1,dps,
BG,BG23,Horde,Demon Hunter,13,2,45,89028,8402,414,1,,dps,
BG,BG23,Horde,Hunter,3,2,46,83294,8986,562,1,,dps,
BG,BG23,Alliance,Death Knight,2,4,9,47238,30650,319,,1,dps,
BG,BG23,Horde,Druid,0,3,37,1252,120000,398,1,,heal,
BG,BG23,Alliance,Warlock,4,8,15,43835,26686,369,,1,dps,
BG,BG23,Horde,Shaman,0,2,32,21391,115000,389,1,,heal,
BG,BG23,Alliance,Rogue,3,1,13,31195,3906,355,,1,dps,
BG,BG23,Horde,Rogue,4,2,21,55218,2656,369,1,,dps,
BG,BG23,Alliance,Death Knight,5,5,15,78313,29998,358,,1,dps,
BG,BG23,Horde,Death Knight,4,3,45,130000,33765,410,1,,dps,
BG,BG23,Alliance,Death Knight,3,6,17,49009,34908,364,,1,dps,
BG,BG23,Alliance,Warrior,4,3,12,60407,9878,344,,1,dps,
BG,BG23,Alliance,Shaman,1,5,20,29282,194000,377,,1,heal,
BG,BG23,Horde,Rogue,5,5,23,63628,4453,522,1,,dps,
BG,BG23,Alliance,Warrior,0,6,15,34361,240,361,,1,dps,
BG,BG23,Alliance,Druid,0,4,15,1830,151000,361,,1,heal,
BG,BG23,Horde,Hunter,9,3,39,148000,10409,404,1,,dps,
BG,BG23,Horde,Hunter,4,1,45,59282,3860,410,1,,dps,
SM,SM14,Horde,Rogue,1,3,17,32704,5553,495,1,,dps,
SM,SM14,Alliance,Priest,0,1,28,13229,81912,320,,1,heal,
SM,SM14,Horde,Paladin,1,4,17,64542,19661,495,1,,dps,
SM,SM14,Alliance,Mage,0,1,28,19638,5315,320,,1,dps,
SM,SM14,Alliance,Warrior,13,3,28,77108,16067,320,,1,dps,
SM,SM14,Horde,Shaman,0,2,14,7782,67102,338,1,,heal,
SM,SM14,Alliance,Hunter,1,2,27,36395,9152,318,,1,dps,
SM,SM14,Horde,Warlock,0,1,15,6503,849,340,1,,dps,
SM,SM14,Horde,Shaman,1,1,16,47946,16400,492,1,,dps,
SM,SM14,Alliance,Demon Hunter,1,1,28,112000,15644,320,,1,dps,
SM,SM14,Alliance,Demon Hunter,1,2,26,31128,3765,310,,1,dps,
SM,SM14,Horde,Hunter,4,2,17,62828,5705,345,1,,dps,
SM,SM14,Horde,Warrior,10,3,18,108000,22101,347,1,,dps,
SM,SM14,Alliance,Druid,3,1,25,35865,12856,310,,1,dps,
SM,SM14,Alliance,Death Knight,0,5,27,84026,16686,318,,1,dps,
SM,SM14,Alliance,Priest,2,1,28,43705,103000,320,,1,heal,
SM,SM14,Alliance,Monk,4,2,25,67706,25297,308,,1,dps,
SM,SM14,Horde,Priest,0,3,18,25256,260000,347,1,,heal,
SM,SM14,Horde,Druid,1,4,17,28922,8454,344,1,,dps,
TP,TP8,Horde,Warlock,2,4,35,71878,26368,258,,1,dps,
TP,TP8,Alliance,Paladin,1,3,26,954,39017,555,1,,heal,
TP,TP8,Alliance,Paladin,8,2,28,100000,29124,578,1,,dps,
TP,TP8,Horde,Priest,1,1,23,15828,124000,233,,1,heal,
TP,TP8,Alliance,Shaman,3,7,21,24455,12843,543,1,,dps,
TP,TP8,Horde,Shaman,0,6,27,18443,92832,249,,1,heal,
TP,TP8,Horde,Demon Hunter,4,4,32,55542,9357,250,,1,dps,
TP,TP8,Horde,Warrior,8,5,29,30900,1550,243,,1,dps,
TP,TP8,Alliance,Warrior,4,8,25,51643,10127,559,1,,dps,
TP,TP8,Alliance,Druid,1,3,29,6308,83198,791,1,,heal,
TP,TP8,Alliance,Hunter,4,5,28,47922,10859,563,1,,dps,
TP,TP8,Horde,Demon Hunter,9,2,23,74427,4347,238,,1,dps,
TP,TP8,Horde,Hunter,3,7,20,37201,7869,224,,1,dps,
TP,TP8,Alliance,Death Knight,3,3,31,90633,20820,813,1,,dps,
TP,TP8,Alliance,Mage,5,3,22,38892,7575,754,1,,dps,
TP,TP8,Horde,Paladin,6,7,27,110000,31388,249,,1,dps,
TP,TP8,Horde,Hunter,8,3,31,29438,2748,246,,1,dps,
TP,TP8,Horde,Demon Hunter,0,3,28,14453,2035,243,,1,dps,
TP,TP8,Alliance,Rogue,1,5,30,49197,10575,569,1,,dps,
TP,TP8,Alliance,Rogue,11,1,29,108000,8185,793,1,,dps,
WG,WG22,Horde,Hunter,4,1,11,97295,11051,148,,1,dps,
WG,WG22,Alliance,Druid,0,0,19,5346,131000,566,1,,heal,
WG,WG22,Alliance,Demon Hunter,4,1,19,28905,24982,792,1,,dps,
WG,WG22,Alliance,Hunter,0,5,19,21373,11905,796,1,,dps,
WG,WG22,Horde,Shaman,2,1,12,5257,68760,151,,1,heal,
WG,WG22,Horde,Mage,3,4,11,58701,7883,150,,1,dps,
WG,WG22,Alliance,Demon Hunter,4,2,16,25613,3007,785,1,,dps,
WG,WG22,Horde,Death Knight,1,0,3,3429,713,91,,1,dps,
WG,WG22,Horde,Warrior,3,3,13,63508,7230,154,,1,dps,
WG,WG22,Horde,Shaman,1,4,6,26308,10242,138,,1,dps,
WG,WG22,Alliance,Paladin,3,1,17,59045,20714,787,1,,dps,
WG,WG22,Alliance,Druid,7,0,20,76081,3545,573,1,,dps,
WG,WG22,Alliance,Hunter,2,2,19,49974,5659,792,1,,dps,
WG,WG22,Alliance,Priest,1,3,17,16243,43414,783,1,,heal,
WG,WG22,Alliance,Paladin,5,0,22,59773,16037,803,1,,dps,
WG,WG22,Horde,Death Knight,0,4,6,21801,11728,137,,1,dps,
WG,WG22,Alliance,Warrior,0,1,9,15955,17154,765,1,,dps,
WG,WG22,Horde,Druid,0,3,11,4546,11622,149,,1,heal,
WG,WG23,Alliance,Warlock,10,3,39,131000,71560,811,1,,dps,
WG,WG23,Alliance,Priest,0,3,40,24948,204000,594,1,,heal,
WG,WG23,Horde,Warrior,4,5,33,69962,13217,209,,1,dps,
WG,WG23,Horde,Warrior,6,5,41,84419,27094,217,,1,dps,
WG,WG23,Horde,Warlock,11,5,38,157000,52790,210,,1,dps,
WG,WG23,Alliance,Rogue,4,6,39,49224,12447,815,1,,dps,
WG,WG23,Horde,Demon Hunter,3,7,37,49124,3666,211,,1,dps,
WG,WG23,Horde,Shaman,0,6,33,13227,181000,203,,1,heal,
WG,WG23,Alliance,Priest,0,1,39,11311,38052,819,1,,heal,
WG,WG23,Alliance,Demon Hunter,10,3,33,115000,20511,797,1,,dps,
WG,WG23,Horde,Mage,9,1,42,109000,22016,225,,1,dps,
WG,WG23,Horde,Priest,1,6,35,26847,10549,204,,1,dps,
WG,WG23,Alliance,Warlock,2,9,30,39385,35296,794,1,,dps,
WG,WG23,Alliance,Death Knight,7,7,35,125000,36936,580,1,,dps,
WG,WG23,Horde,Paladin,6,3,36,107000,25480,205,,1,dps,
WG,WG23,Horde,Druid,0,7,38,40416,14201,212,,1,dps,
WG,WG23,Alliance,Mage,3,5,36,123000,37924,585,1,,dps,
WG,WG23,Alliance,Rogue,3,3,32,50688,19978,793,1,,dps,
WG,WG23,Alliance,Rogue,8,3,36,71231,6136,809,1,,dps,
WG,WG23,Horde,Priest,0,3,38,5043,159000,213,,1,heal,
WG,WG24,Alliance,Warrior,8,2,29,102000,23384,779,1,,dps,
WG,WG24,Alliance,Death Knight,2,3,29,82649,37455,554,1,,dps,
WG,WG24,Alliance,Priest,0,4,25,4157,136000,543,1,,heal,
WG,WG24,Alliance,Hunter,3,4,29,83540,11000,557,1,,dps,
WG,WG24,Horde,Priest,2,3,18,116000,32554,175,,1,dps,
WG,WG24,Horde,Warlock,3,5,18,88537,21718,175,,1,dps,
WG,WG24,Horde,Hunter,2,4,18,47782,10529,177,,1,dps,
WG,WG24,Horde,Druid,0,2,18,40418,24118,174,,1,dps,
WG,WG24,Horde,Shaman,2,5,22,11027,120000,185,,1,heal,
WG,WG24,Horde,Warlock,3,4,17,99698,42670,172,,1,dps,
WG,WG24,Alliance,Druid,1,3,32,2247,185000,785,1,,heal,
WG,WG24,Alliance,Rogue,5,3,32,64520,9753,562,1,,dps,
WG,WG24,Alliance,Mage,7,1,37,99051,22809,580,1,,dps,
WG,WG24,Horde,Paladin,0,1,10,8201,4193,144,,1,dps,
WG,WG24,Horde,Rogue,7,4,18,53466,12543,174,,1,dps,
WG,WG24,Alliance,Paladin,3,2,28,42171,15105,775,1,,dps,
WG,WG24,Horde,Demon Hunter,2,4,17,21290,7684,173,,1,dps,
WG,WG24,Alliance,Rogue,6,0,36,58153,7966,801,1,,dps,
WG,WG24,Alliance,Mage,3,1,31,30179,13931,557,1,,dps,
WG,WG24,Horde,Shaman,0,4,18,26439,107000,176,,1,heal,
WG,WG25,Horde,Hunter,4,6,32,33104,13139,242,,1,dps,
WG,WG25,Alliance,Warrior,7,1,24,37280,5801,646,1,,dps,
WG,WG25,Alliance,Mage,6,2,52,95321,9485,855,1,,dps,
WG,WG25,Alliance,Paladin,2,5,47,9978,191000,831,1,,heal,
WG,WG25,Horde,Hunter,5,8,40,61001,8178,261,,1,dps,
WG,WG25,Horde,Demon Hunter,3,9,35,60690,10478,249,,1,dps,
WG,WG25,Alliance,Warrior,10,7,45,93892,22047,830,1,,dps,
WG,WG25,Horde,Mage,4,5,35,35773,8290,249,,1,dps,
WG,WG25,Horde,Rogue,2,3,19,24647,11201,177,,1,dps,
WG,WG25,Horde,Shaman,0,5,37,13555,129000,253,,1,heal,
WG,WG25,Alliance,Shaman,6,5,40,63042,4493,815,1,,dps,
WG,WG25,Horde,Warlock,5,6,43,92077,38564,266,,1,dps,
WG,WG25,Alliance,Demon Hunter,4,4,48,61627,4521,836,1,,dps,
WG,WG25,Horde,Priest,11,4,41,98181,34577,262,,1,dps,
WG,WG25,Alliance,Paladin,3,4,45,30481,19824,832,1,,dps,
WG,WG25,Horde,Warrior,5,1,16,23913,7831,167,,1,dps,
WG,WG25,Alliance,Druid,11,8,46,77764,10802,605,1,,dps,
WG,WG25,Alliance,Mage,4,4,39,44593,16025,817,1,,dps,
WG,WG25,Alliance,Hunter,3,6,40,37007,10112,591,1,,dps,
WG,WG25,Horde,Mage,3,2,18,34636,3663,176,,1,dps,
AB,AB4,Horde,Druid,0,1,37,602,89597,264,,1,heal,
AB,AB4,Alliance,Hunter,0,5,18,41831,11904,539,1,,dps,
AB,AB4,Alliance,Warlock,3,2,25,34687,8781,456,1,,dps,
AB,AB4,Alliance,Rogue,4,1,36,46897,11402,823,1,,dps,
AB,AB4,Alliance,Mage,4,2,29,43420,6721,559,1,,dps,
AB,AB4,Horde,Druid,3,7,30,51786,12029,252,,1,dps,
AB,AB4,Horde,Mage,3,3,36,98883,25610,262,,1,dps,
AB,AB4,Alliance,Druid,6,1,15,59141,6873,534,1,,dps,
